gate,cell_id,N,noise,seed,method,family,v_policy,v_behaviour_expected,v_optimal_same_start,nv,selected_unseen_rate,mean_behavior_prob,mean_logged_count,target_q95,support_mask,qdt_mode,qdt_denoise,cql_updates,cql_alpha,iql_updates,iql_expectile,iql_awr_beta,iql_weight_clip,iql_final_q_loss,iql_final_v_loss,iql_final_pi_loss,iql_mean_adv_weight
gate2A_fixed_value_guided_dt,N100_noise0p05,100,0.05,9,Q-DT fixed q_sa support top3,Q-DT,470.7640814671297,420.6824583962237,477.90153050673655,0.8752610139181988,0.0,0.796391369047619,8.8075,27341.08203125,top3,q_sa,False,2000.0,0.1,,,,,,,,
gate2B_iql,N100_noise0p05,100,0.05,9,IQL expectile0.7 beta3,IQL,455.6434900882726,420.6824583962237,477.90153050673655,0.6110031219053188,0.31375,0.5298726598077247,7.05375,,none,,,,,2000.0,0.7,3.0,20.0,205.41231689453124,344.7178665161133,0.7489737182855606,5.51730170249939
gate2B_iql,N100_noise0p05,100,0.05,9,IQL expectile0.7 beta3 support top3,IQL,471.9402304379987,420.6824583962237,477.90153050673655,0.8958162051767602,0.0,0.8011098935786436,8.0825,,top3,,,,,2000.0,0.7,3.0,20.0,205.41231689453124,344.7178665161133,0.7489737182855606,5.51730170249939
gate2C_support_mask,N100_noise0p2,100,0.2,0,Structured DT,DT,458.4780203103495,425.0469525373324,482.2674723800636,0.5842496339582612,0.38375,0.5610469954141841,5.3125,735.9463500976562,none,,,,,,,,,,,,
gate2C_support_mask,N100_noise0p2,100,0.2,0,Structured DT support count>=1,DT,468.435234662372,425.0469525373324,482.2674723800636,0.7582643821533064,0.0,0.8211931416214504,10.21,735.9463500976562,count>=1,,,,,,,,,,,,
gate2C_support_mask,N100_noise0p2,100,0.2,0,Structured DT support top3,DT,468.435234662372,425.0469525373324,482.2674723800636,0.7582643821533064,0.0,0.8211931416214504,10.21,735.9463500976562,top3,,,,,,,,,,,,
gate2C_support_mask,N100_noise0p2,100,0.2,0,Vanilla DT,DT,463.23403264157577,425.0469525373324,482.2674723800636,0.667366885327141,0.2325,0.6632637880113017,10.40875,487.80908203125,none,,,,,,,,,,,,
gate2C_support_mask,N100_noise0p2,100,0.2,0,Vanilla DT support top3,DT,460.891666049172,425.0469525373324,482.2674723800636,0.6264311056655503,0.0,0.8517454253263077,12.49375,487.80908203125,top3,,,,,,,,,,,,
gate2A_fixed_value_guided_dt,N100_noise0p2,100,0.2,0,Q-DT fixed td denoised,Q-DT,460.7743761766927,425.0469525373324,482.2674723800636,0.6243813187569083,0.525,0.4742954877939398,4.35875,36664.39453125,none,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N100_noise0p2,100,0.2,0,Q-DT fixed td denoised support top3,Q-DT,466.31861438765526,425.0469525373324,482.2674723800636,0.7212738011426102,0.0,0.8545957090295326,12.33125,36664.39453125,top3,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N100_noise0p2,100,0.2,0,Q-DT fixed q_sa,Q-DT,457.2897895139592,425.0469525373324,482.2674723800636,0.563483817785039,0.5175,0.464774283450754,4.5275,33118.24609375,none,q_sa,False,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N100_noise0p2,100,0.2,0,Q-DT fixed q_sa support top3,Q-DT,472.6445987085987,425.0469525373324,482.2674723800636,0.8318282724813928,0.0,0.8227438603063604,10.0,33118.24609375,top3,q_sa,False,2000.0,0.1,,,,,,,,
gate2B_iql,N100_noise0p2,100,0.2,0,IQL expectile0.7 beta3,IQL,462.6892970777545,425.0469525373324,482.2674723800636,0.6578469514761655,0.5475,0.4111914533255162,3.285,,none,,,,,2000.0,0.7,3.0,20.0,219.92149124145507,64.88860492706299,0.6862078875303268,5.776725172996521
gate2B_iql,N100_noise0p2,100,0.2,0,IQL expectile0.7 beta3 support top3,IQL,480.53520287318594,425.0469525373324,482.2674723800636,0.9697264283575416,0.0,0.8079203712953713,8.3775,,top3,,,,,2000.0,0.7,3.0,20.0,219.92149124145507,64.88860492706299,0.6862078875303268,5.776725172996521
gate2C_support_mask,N100_noise0p2,100,0.2,1,Structured DT,DT,457.40290936961065,421.1367484506907,477.8449022706637,0.6395228635735757,0.2325,0.599958291079198,4.8,706.485595703125,none,,,,,,,,,,,,
gate2C_support_mask,N100_noise0p2,100,0.2,1,Structured DT support count>=1,DT,469.3185154845456,421.1367484506907,477.8449022706637,0.8496444300904917,0.0,0.7618062094155844,8.165,706.485595703125,count>=1,,,,,,,,,,,,
gate2C_support_mask,N100_noise0p2,100,0.2,1,Structured DT support top3,DT,469.3185154845456,421.1367484506907,477.8449022706637,0.8496444300904917,0.0,0.7618062094155844,8.165,706.485595703125,top3,,,,,,,,,,,,
gate2C_support_mask,N100_noise0p2,100,0.2,1,Vanilla DT,DT,448.0971808258026,421.1367484506907,477.8449022706637,0.4754242654539793,0.115,0.7523137781758472,15.3325,499.24407958984375,none,,,,,,,,,,,,
gate2C_support_mask,N100_noise0p2,100,0.2,1,Vanilla DT support top3,DT,450.0872144027601,421.1367484506907,477.8449022706637,0.5105168128727341,0.0,0.8011600378787879,14.7575,499.24407958984375,top3,,,,,,,,,,,,
gate2A_fixed_value_guided_dt,N100_noise0p2,100,0.2,1,Q-DT fixed td denoised,Q-DT,463.7034744224852,421.1367484506907,477.8449022706637,0.7506279627252157,0.24,0.6080303030303031,5.76875,37220.99609375,none,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N100_noise0p2,100,0.2,1,Q-DT fixed td denoised support top3,Q-DT,472.5928160670275,421.1367484506907,477.8449022706637,0.907383932470988,0.0,0.7690616206709957,7.945,37220.99609375,top3,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N100_noise0p2,100,0.2,1,Q-DT fixed q_sa,Q-DT,440.307666729662,421.1367484506907,477.8449022706637,0.3380628179120721,0.635,0.3613460558318978,2.8475,33486.15234375,none,q_sa,False,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N100_noise0p2,100,0.2,1,Q-DT fixed q_sa support top3,Q-DT,469.32692775405735,421.1367484506907,477.8449022706637,0.8497927732994495,0.0,0.7617418154761905,8.0825,33486.15234375,top3,q_sa,False,2000.0,0.1,,,,,,,,
gate2B_iql,N100_noise0p2,100,0.2,1,IQL expectile0.7 beta3,IQL,459.38117402569264,421.1367484506907,477.8449022706637,0.6744078760950948,0.5425,0.480904241283154,2.79875,,none,,,,,2000.0,0.7,3.0,20.0,389.4237487792969,195.32188034057617,1.0355159103870393,6.013200497627258
gate2B_iql,N100_noise0p2,100,0.2,1,IQL expectile0.7 beta3 support top3,IQL,469.2775340759324,421.1367484506907,477.8449022706637,0.848921757849329,0.0,0.7199520427489177,6.5725,,top3,,,,,2000.0,0.7,3.0,20.0,389.4237487792969,195.32188034057617,1.0355159103870393,6.013200497627258
gate2C_support_mask,N100_noise0p2,100,0.2,2,Structured DT,DT,462.9447545531047,428.2572553930546,483.61336583743207,0.6266245746240524,0.26125,0.6541154331779332,8.67,730.6976318359375,none,,,,,,,,,,,,
gate2C_support_mask,N100_noise0p2,100,0.2,2,Structured DT support count>=1,DT,467.3059259320937,428.2572553930546,483.61336583743207,0.7054084946643012,0.0,0.8269068869642718,11.3775,730.6976318359375,count>=1,,,,,,,,,,,,
gate2C_support_mask,N100_noise0p2,100,0.2,2,Structured DT support top3,DT,467.3059259320937,428.2572553930546,483.61336583743207,0.7054084946643012,0.0,0.8269068869642718,11.3775,730.6976318359375,top3,,,,,,,,,,,,
gate2C_support_mask,N100_noise0p2,100,0.2,2,Vanilla DT,DT,450.9016880087669,428.2572553930546,483.61336583743207,0.4090683473591547,0.1025,0.7514858574262696,17.2475,486.8049926757813,none,,,,,,,,,,,,
gate2C_support_mask,N100_noise0p2,100,0.2,2,Vanilla DT support top3,DT,455.49230748014014,428.2572553930546,483.61336583743207,0.4919972134684511,0.0,0.8238736901152981,16.21125,486.8049926757813,top3,,,,,,,,,,,,
gate2A_fixed_value_guided_dt,N100_noise0p2,100,0.2,2,Q-DT fixed td denoised,Q-DT,458.6190610055874,428.2572553930546,483.61336583743207,0.5484815563954902,0.3775,0.545006930807439,12.5425,34056.48828125,none,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N100_noise0p2,100,0.2,2,Q-DT fixed td denoised support top3,Q-DT,459.86094912009247,428.2572553930546,483.61336583743207,0.5709160826751667,0.0,0.8537295660967337,14.8725,34056.48828125,top3,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N100_noise0p2,100,0.2,2,Q-DT fixed q_sa,Q-DT,456.766405532887,428.2572553930546,483.61336583743207,0.5150136075488678,0.42875,0.5398822131348083,5.285,30794.091796875,none,q_sa,False,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N100_noise0p2,100,0.2,2,Q-DT fixed q_sa support top3,Q-DT,466.9060753928537,428.2572553930546,483.61336583743207,0.6981852534352816,0.0,0.8359542611587049,11.8,30794.091796875,top3,q_sa,False,2000.0,0.1,,,,,,,,
gate2B_iql,N100_noise0p2,100,0.2,2,IQL expectile0.7 beta3,IQL,454.4954900627733,428.2572553930546,483.61336583743207,0.4739898533167942,0.5525,0.3392057366113969,2.39375,,none,,,,,2000.0,0.7,3.0,20.0,279.97440338134766,151.89263153076172,1.591620647907257,5.843547320365905
gate2B_iql,N100_noise0p2,100,0.2,2,IQL expectile0.7 beta3 support top3,IQL,475.36791532577166,428.2572553930546,483.61336583743207,0.8510471482647693,0.0,0.791186797271356,7.015,,top3,,,,,2000.0,0.7,3.0,20.0,279.97440338134766,151.89263153076172,1.591620647907257,5.843547320365905
gate2C_support_mask,N100_noise0p2,100,0.2,3,Structured DT,DT,449.44179096245375,427.8075954406258,483.282798778634,0.3899795624003699,0.15625,0.7650627823735844,19.40875,697.80029296875,none,,,,,,,,,,,,
gate2C_support_mask,N100_noise0p2,100,0.2,3,Structured DT support count>=1,DT,451.01172553250296,427.8075954406258,483.282798778634,0.4182793157240966,0.0,0.8743616990648241,15.93625,697.80029296875,count>=1,,,,,,,,,,,,
gate2C_support_mask,N100_noise0p2,100,0.2,3,Structured DT support top3,DT,451.01172553250296,427.8075954406258,483.282798778634,0.4182793157240966,0.0,0.8743616990648241,15.93625,697.80029296875,top3,,,,,,,,,,,,
gate2C_support_mask,N100_noise0p2,100,0.2,3,Vanilla DT,DT,448.2608757649772,427.8075954406258,483.282798778634,0.3686923002288138,0.18,0.7468463780228486,19.7025,503.1365966796875,none,,,,,,,,,,,,
gate2C_support_mask,N100_noise0p2,100,0.2,3,Vanilla DT support top3,DT,451.0783209647854,427.8075954406258,483.282798778634,0.419479769769784,0.0,0.857329953033078,16.04625,503.1365966796875,top3,,,,,,,,,,,,
gate2A_fixed_value_guided_dt,N100_noise0p2,100,0.2,3,Q-DT fixed td denoised,Q-DT,448.2608757649772,427.8075954406258,483.282798778634,0.3686923002288138,0.18,0.7468463780228486,19.7025,45018.69921875,none,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N100_noise0p2,100,0.2,3,Q-DT fixed td denoised support top3,Q-DT,451.01172553250296,427.8075954406258,483.282798778634,0.4182793157240966,0.0,0.8743616990648241,15.93625,45018.69921875,top3,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N100_noise0p2,100,0.2,3,Q-DT fixed q_sa,Q-DT,452.8064015569107,427.8075954406258,483.282798778634,0.4506302746466419,0.40375,0.5271206036266277,6.40625,40589.140625,none,q_sa,False,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N100_noise0p2,100,0.2,3,Q-DT fixed q_sa support top3,Q-DT,464.7664723786041,427.8075954406258,483.282798778634,0.6662233703370029,0.0,0.8140267631673882,8.38125,40589.140625,top3,q_sa,False,2000.0,0.1,,,,,,,,
gate2B_iql,N100_noise0p2,100,0.2,3,IQL expectile0.7 beta3,IQL,439.0188700542034,427.8075954406258,483.282798778634,0.2020952414589236,0.8,0.2710974284679464,0.90875,,none,,,,,2000.0,0.7,3.0,20.0,232.48340454101563,247.28046112060548,0.5989739447832108,5.202239775657654
gate2B_iql,N100_noise0p2,100,0.2,3,IQL expectile0.7 beta3 support top3,IQL,475.482614601531,427.8075954406258,483.282798778634,0.8593933197580774,0.0,0.7900848327020202,6.54375,,top3,,,,,2000.0,0.7,3.0,20.0,232.48340454101563,247.28046112060548,0.5989739447832108,5.202239775657654
gate2C_support_mask,N100_noise0p2,100,0.2,4,Structured DT,DT,455.53129947626985,415.8730447844656,474.3155353853144,0.6785859788670308,0.23875,0.6040238095238095,9.2275,700.6050415039062,none,,,,,,,,,,,,
gate2C_support_mask,N100_noise0p2,100,0.2,4,Structured DT support count>=1,DT,461.9695917376349,415.8730447844656,474.3155353853144,0.7887505559610732,0.0,0.7679315476190476,9.64625,700.6050415039062,count>=1,,,,,,,,,,,,
gate2C_support_mask,N100_noise0p2,100,0.2,4,Structured DT support top3,DT,461.9695917376349,415.8730447844656,474.3155353853144,0.7887505559610732,0.0,0.7679315476190476,9.64625,700.6050415039062,top3,,,,,,,,,,,,
gate2C_support_mask,N100_noise0p2,100,0.2,4,Vanilla DT,DT,438.95021584369647,415.8730447844656,474.3155353853144,0.3948697398412327,0.26625,0.6818674043599565,12.06125,476.3607482910156,none,,,,,,,,,,,,
gate2C_support_mask,N100_noise0p2,100,0.2,4,Vanilla DT support top3,DT,446.0972119051914,415.8730447844656,474.3155353853144,0.517160832982823,0.0,0.8453862781954888,13.67375,476.3607482910156,top3,,,,,,,,,,,,
gate2A_fixed_value_guided_dt,N100_noise0p2,100,0.2,4,Q-DT fixed td denoised,Q-DT,455.5947352213928,415.8730447844656,474.3155353853144,0.679671417637191,0.3875,0.4861488095238095,4.93,26500.146484375,none,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N100_noise0p2,100,0.2,4,Q-DT fixed td denoised support top3,Q-DT,467.3232176097696,415.8730447844656,474.3155353853144,0.8803555819805662,0.0,0.7177291666666668,7.0525,26500.146484375,top3,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N100_noise0p2,100,0.2,4,Q-DT fixed q_sa,Q-DT,446.193594767414,415.8730447844656,474.3155353853144,0.5188100245424524,0.5175,0.4846049783549784,5.2525,24242.400390625,none,q_sa,False,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N100_noise0p2,100,0.2,4,Q-DT fixed q_sa support top3,Q-DT,463.2613987489403,415.8730447844656,474.3155353853144,0.8108544567021995,0.0,0.8037886904761905,9.79625,24242.400390625,top3,q_sa,False,2000.0,0.1,,,,,,,,
gate2B_iql,N100_noise0p2,100,0.2,4,IQL expectile0.7 beta3,IQL,446.8428046863249,415.8730447844656,474.3155353853144,0.5299185504152601,0.50625,0.3629487179487179,1.885,,none,,,,,2000.0,0.7,3.0,20.0,417.4782516479492,615.82919921875,0.2997547805309296,4.569094741344452
gate2B_iql,N100_noise0p2,100,0.2,4,IQL expectile0.7 beta3 support top3,IQL,464.6130677699172,415.8730447844656,474.3155353853144,0.8339826466044493,0.0,0.7050803571428571,9.44875,,top3,,,,,2000.0,0.7,3.0,20.0,417.4782516479492,615.82919921875,0.2997547805309296,4.569094741344452
gate2C_support_mask,N100_noise0p2,100,0.2,5,Structured DT,DT,454.0608793425423,413.08161086848617,472.4205638661845,0.6905964194488836,0.3425,0.613172792724517,9.045,696.6275024414062,none,,,,,,,,,,,,
gate2C_support_mask,N100_noise0p2,100,0.2,5,Structured DT support count>=1,DT,454.7262764245539,413.08161086848617,472.4205638661845,0.7018099149420959,0.0,0.8284860157203908,12.10875,696.6275024414062,count>=1,,,,,,,,,,,,
gate2C_support_mask,N100_noise0p2,100,0.2,5,Structured DT support top3,DT,454.7262764245539,413.08161086848617,472.4205638661845,0.7018099149420959,0.0,0.8284860157203908,12.10875,696.6275024414062,top3,,,,,,,,,,,,
gate2C_support_mask,N100_noise0p2,100,0.2,5,Vanilla DT,DT,439.3043095719513,413.08161086848617,472.4205638661845,0.4419137409533028,0.1425,0.752785710786637,16.62625,493.3849182128906,none,,,,,,,,,,,,
gate2C_support_mask,N100_noise0p2,100,0.2,5,Vanilla DT support top3,DT,443.2236592099697,413.08161086848617,472.4205638661845,0.5079639396848252,0.0,0.8053110467431119,15.38125,493.3849182128906,top3,,,,,,,,,,,,
gate2A_fixed_value_guided_dt,N100_noise0p2,100,0.2,5,Q-DT fixed td denoised,Q-DT,455.3000861689091,413.08161086848617,472.4205638661845,0.7114799498073467,0.41125,0.4817301896415821,3.795,29568.1875,none,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N100_noise0p2,100,0.2,5,Q-DT fixed td denoised support top3,Q-DT,459.9952218255054,413.08161086848617,472.4205638661845,0.790603955530508,0.0,0.8076125585616074,9.27375,29568.1875,top3,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N100_noise0p2,100,0.2,5,Q-DT fixed q_sa,Q-DT,444.224434880831,413.08161086848617,472.4205638661845,0.5248293479925874,0.50875,0.5157001414427157,4.735,27122.423828125,none,q_sa,False,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N100_noise0p2,100,0.2,5,Q-DT fixed q_sa support top3,Q-DT,447.67133510753285,413.08161086848617,472.4205638661845,0.5829176702930428,0.0,0.8754010449846048,15.25375,27122.423828125,top3,q_sa,False,2000.0,0.1,,,,,,,,
gate2B_iql,N100_noise0p2,100,0.2,5,IQL expectile0.7 beta3,IQL,439.99532437384255,413.08161086848617,472.4205638661845,0.4535589548807899,0.70375,0.1880340809422378,1.21625,,none,,,,,2000.0,0.7,3.0,20.0,345.6327560424805,379.0069641113281,0.3245676010847091,4.874447011947632
gate2B_iql,N100_noise0p2,100,0.2,5,IQL expectile0.7 beta3 support top3,IQL,460.1055958359117,413.08161086848617,472.4205638661845,0.7924640154882661,0.0,0.7411394620626959,9.95,,top3,,,,,2000.0,0.7,3.0,20.0,345.6327560424805,379.0069641113281,0.3245676010847091,4.874447011947632
gate2C_support_mask,N100_noise0p2,100,0.2,6,Structured DT,DT,450.6333860983111,413.5410294620784,472.2493846542733,0.6318071169734297,0.285,0.5664312945826103,7.91375,717.1061401367188,none,,,,,,,,,,,,
gate2C_support_mask,N100_noise0p2,100,0.2,6,Structured DT support count>=1,DT,456.0168093872339,413.5410294620784,472.2493846542733,0.7235048535442963,0.0,0.8183213651114966,12.56875,717.1061401367188,count>=1,,,,,,,,,,,,
gate2C_support_mask,N100_noise0p2,100,0.2,6,Structured DT support top3,DT,456.0168093872339,413.5410294620784,472.2493846542733,0.7235048535442963,0.0,0.8183213651114966,12.56875,717.1061401367188,top3,,,,,,,,,,,,
gate2C_support_mask,N100_noise0p2,100,0.2,6,Vanilla DT,DT,444.0168413716973,413.5410294620784,472.2493846542733,0.5191051905618808,0.0925,0.8117166498904135,16.405,482.2481994628906,none,,,,,,,,,,,,
gate2C_support_mask,N100_noise0p2,100,0.2,6,Vanilla DT support top3,DT,446.2380799638187,413.5410294620784,472.2493846542733,0.5569403263760193,0.0,0.8641197882526831,16.65,482.2481994628906,top3,,,,,,,,,,,,
gate2A_fixed_value_guided_dt,N100_noise0p2,100,0.2,6,Q-DT fixed td denoised,Q-DT,448.8368981349808,413.5410294620784,472.2493846542733,0.6012069075577662,0.1675,0.7105287256603046,12.96125,26532.19140625,none,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N100_noise0p2,100,0.2,6,Q-DT fixed td denoised support top3,Q-DT,448.5035605114021,413.5410294620784,472.2493846542733,0.5955290509309292,0.0,0.8382761527215474,15.8675,26532.19140625,top3,td,True,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N100_noise0p2,100,0.2,6,Q-DT fixed q_sa,Q-DT,447.955872906777,413.5410294620784,472.2493846542733,0.5862000959153765,0.3825,0.5461257188842483,4.73,24252.08984375,none,q_sa,False,2000.0,0.1,,,,,,,,
gate2A_fixed_value_guided_dt,N100_noise0p2,100,0.2,6,Q-DT fixed q_sa support top3,Q-DT,461.73344827825537,413.5410294620784,472.2493846542733,0.8208783683073448,0.0,0.7881424675470728,8.60875,24252.08984375,top3,q_sa,False,2000.0,0.1,,,,,,,,
gate2B_iql,N100_noise0p2,100,0.2,6,IQL expectile0.7 beta3,IQL,457.0467825181617,413.5410294620784,472.2493846542733,0.7410487470421805,0.61,0.3388622115512872,1.57125,,none,,,,,2000.0,0.7,3.0,20.0,355.59747924804685,157.0482971191406,1.3545121878385544,5.911652660369873
gate2B_iql,N100_noise0p2,100,0.2,6,IQL expectile0.7 beta3 support top3,IQL,465.1045557240564,413.5410294620784,472.2493846542733,0.878299623506284,0.0,0.7400377056423109,6.2775,,top3,,,,,2000.0,0.7,3.0,20.0,355.59747924804685,157.0482971191406,1.3545121878385544,5.911652660369873
gate2C_support_mask,N100_noise0p2,100,0.2,7,Structured DT,DT,454.7025623504943,422.9552853756405,480.1843549282328,0.5547404006923208,0.24625,0.6846709083807511,10.70625,671.5224609375,none,,,,,,,,,,,,
gate2C_support_mask,N100_noise0p2,100,0.2,7,Structured DT support count>=1,DT,459.3208434118077,422.9552853756405,480.1843549282328,0.6354385685538373,0.0,0.8419715767387497,11.43875,671.5224609375,count>=1,,,,,,,,,,,,
gate2C_support_mask,N100_noise0p2,100,0.2,7,Structured DT support top3,DT,459.3208434118077,422.9552853756405,480.1843549282328,0.6354385685538373,0.0,0.8419715767387497,11.43875,671.5224609375,top3,,,,,,,,,,,,
gate2C_support_mask,N100_noise0p2,100,0.2,7,Vanilla DT,DT,445.4815094548903,422.9552853756405,480.1843549282328,0.3936150675759046,0.18125,0.7292261661906705,14.37875,476.3130187988281,none,,,,,,,,,,,,
gate2C_support_mask,N100_noise0p2,100,0.2,7,Vanilla DT support top3,DT,448.43768171492616,422.9552853756405,480.1843549282328,0.4452701492179227,0.0,0.870678998423532,14.01375,476.3130187988281,top3,,,,,,,,,,,,
gate2A_fixed_value_guided_dt,N100_noise0p2,100,0.2,7,Q-DT fixed td denoised,Q-DT,462.2475622149416,422.9552853756405,480.1843549282328,0.6865789911749723,0.15625,0.7412587646523577,9.06,24325.173828125,none,td,True,2000.0,0.1,,,,,,,,
